video_id,sign_language,split
rNpIqG-PATE,ins,train
XdIjo_-WZAs,ins,test
2rD5T42-Zxc,ins,train
jKmC8V-ZY0Y,ins,train
gNrOhW_Qlzw,ins,train
WGKo46xWQmg,ins,val
BTKY5yimw1w,ins,train
e6Rsct6oAwY,ins,train
le89WsKWvOE,ins,train
N_EDPnRR8AE,ins,test
zqQ9fzNwq3E,ins,train
ck9PXWdSxkE,ins,train
lHKwYnAixiw,ins,train
jTd8VYhR_oI,ins,train
KZi_e2YmGPc,ins,train
buLGkbvh5eo,ins,train
Gy4PuhocvRg,ins,train
odc-loQY8Ds,ins,train
SfLPPnEcgig,ins,train
o9q2xjWseqY,ins,train
6aHARifuJ04,ins,val
5n2sRmL71pY,ins,val
I-iz1BY_-lo,ins,train
lS__3q86SVo,ins,train
XatY1CxM4So,ins,train
c0MtFpWkHGg,ins,train
79DkYNYPRVM,ins,train
CDMVNwgji4A,ins,train
McsJi0mJS5I,ins,train
TpMRwvYBSDU,ins,train
cZyWwTNF4GQ,ins,train
To1BJ6u8uFM,ins,train
EA6sBYjGQeE,ins,train
NewLNY_wtso,ins,train
WYopLCGZTw4,ins,train
ASqwN3pPnRI,ins,train
9fJrSW37Pcs,ins,train
37rQFYF2JLs,ins,train
RdmzOYWAV3c,ins,val
n7zv7HV-WZU,ins,train
mYQWZX_F1J4,ins,train
8h5pbiqj8IE,ins,train
vx7kM3scqN8,ins,train
L5Arzw1CdPM,ins,train
H5xIBnn3MyA,ins,train
t-xjf3J8UAc,ins,train
NbReCL5p7ZE,ins,train
tE3NMUuLE44,ins,train
gzajfgnXa5w,ins,train
4mm73NUv7w8,ins,train
wOTgutcswx0,ins,train
57HXKccdtOo,ins,train
saYiPgqZ1NM,ins,test
WRG-D1gymGw,ins,train
DSZ8dnDmYhU,ins,train
TI7VnbHnKDk,ins,train
g-P3YBzn1Xw,ins,train
scBg_Onc5t4,ins,train
0WXFA3CQdUw,ins,train
SWU6T1C8Kog,ins,train
MKpnK0Dgyhc,ins,train
Dx0_4yGXg24,ins,train
UOXFqDU5fNs,ins,train
hf3hUHRbCA0,ins,train
aVt3oVIzyuI,ins,train
Z4UfvAvtGFM,ins,train
s9h-EHTn19c,ins,test
vPLyxT70LSs,ins,train
zr2tP06jIec,ins,train
so5t1o5C560,ins,train
38BLAvxnP7c,ins,train
8GYLwgG35VI,ins,train
jRdtOYY1QgQ,ins,train
oZRxNOVoY8o,ins,train
jigYTCqaqvg,ins,train
xJvDu0WtfNc,ins,train
TA8vYKYJNqM,ins,train
NF86ZmWheWc,ins,train
n6AIN8KqtGY,ins,train
kBVoEgrqwzk,ins,train
-tJb82f4YNE,ins,train
7cD0hcsBU8w,ins,train
4AJGAv1TKHI,ins,test
cgL1ixkdRnU,ins,train
zd9i4nUXXzU,ins,train
cr3cltdQaqM,ins,train
4MskRfNVelw,ins,train
Xn7rA8LS8Hs,ins,train
n-8abFTHDUw,ins,train
dkcXUZQzsts,ins,train
oQKpL-1mmss,ins,train
W7lW1QPcCjE,ins,test
eLuznz9uP1A,ins,train
kuwamelju0s,ins,train
gC4IuZHsyro,ins,train
kvsQmZm0N_U,ins,train
JGKskVAy2eI,ins,train
QB2nuExFZIo,ins,train
YMM17IgxtxE,ins,train
SUaIhSU7C2o,ins,train
rqmgrjzwNPU,ins,train
AufEcp6Vo1s,ins,train
xIHahBW3Utk,ins,train
ZRHmf4Qs5MI,ins,train
q8A3gqVsdbM,ins,train
sEP3G56USzc,ins,train
FqzKYHGxETo,ins,train
ikMkUJE-q-M,ins,train
AQn0bEKj5Zc,ins,train
nCmklc_4jMI,ins,train
WPT5GYk4vG8,ins,train
HwRzhnmwsmU,ins,train
OKlED0kqmIs,ins,train
0xhyutnPYIE,ins,train
iL_thfIjA-k,ins,train
WCY_RaDsRaw,ins,train
rK9senE7z7w,ins,train
boqqCJIpZdE,ins,train
UikabZor87Y,ins,train
QQDTGEyISoA,ins,train
SLel0RcHnUU,ins,val
RH47F5r2pa0,ins,train
Vc2SmkqU7H0,ins,train
ErKALw8Wouo,ins,train
g4TuweSGNnE,ins,train
efsNgaL7bKw,ins,train
2u-4ClwI094,ins,train
lhiHlqONhxA,ins,train
rJJabRh30hM,ins,train
jzf2_gAxajY,ins,train
pswuzUpWqs4,ins,train
KpzeL7SyZzk,ins,train
NYq9WgM-qPQ,ins,train
wGr6rMNUVF4,ins,train
buHQoyt5EGs,ins,test
ocQvQ0FviEY,ins,train
4uPO64GeCRs,ins,train
yZwOoikcLgI,ins,train
NeBqu40Zopc,ins,train
hJQEuJb9dOQ,ins,train
hLlDgNaWT2U,ins,train
N39Fx73ZVqw,ins,train
BYhv9S5h99A,ins,train
rW8JtW13Nn4,ins,train
9u78x459crk,ins,train
-Nen4rdyXz0,ins,train
DtpkNN_nB1Y,ins,train
tm76fbPzzI8,ins,train
kOp8GZru3Vc,ins,train
N3skFWT2diU,ins,val
qMNsmIckrO8,ins,train
iDzYmYeQ9x0,ins,train
ICnpPUzFCzM,ins,train
kMucFOy5fSo,ins,train
GnKDWPLODdA,ins,train
5YqRcacQcyY,ins,train
hMHUmsuEaJQ,ins,train
rpHQRFjWsz8,ins,train
TTj6QITYj7M,ins,train
PORcKMrZlTA,ins,train
Rj39XBq1bRQ,ins,train
5sB4f-fq7fk,ins,train
Jo9lnt_8_Uo,ins,train
M9llWy1Qj0U,ins,train
ievR8Cwyx_c,ins,train
alh9zVh0JvI,ins,train
Nix4lXWKOm0,ins,train
eYhIPKO02Ks,ins,train
gwrORDOIDq8,ins,train
4M6bo0hQe_k,ins,val
X5vD0MExCl0,ins,train
cpO-cNrySlw,ins,train
vOHliXTP-zw,ins,train
SFeJmyDDW40,ins,train
E8TK5IcbiQI,ins,train
1T-LXHcX6Tc,ins,train
iTU6tdnKRtY,ins,train
FTK9EX0FHkM,ins,train
6inrSYwfA7U,ins,train
ZonLvXVvoKg,ins,train
TpvTo0DHT30,ins,train
HCm9iRW9c9c,ins,val
_ePu3UX6JsU,ins,train
9EPfbvmQrX4,ins,train
3cB6i8DAE0I,ins,train
fJBkBbYH95E,ins,train
DvBvNGC8lwQ,ins,train
rnVQgO4vl-M,ins,train
LrvMYunahhE,ins,train
uoxONsdT0-k,ins,train
NSLZ6zDC5eA,ins,train
6lpFRqHU_qk,ins,val
Ojx16cHd4kI,ins,train
d06227DNdf0,ins,train
lu_-fAD4PWA,ins,train
mW5R0tZaOy8,ins,train
xtjxeozAZKk,ins,train
zBdB2ykH5Do,ins,train
nc5yX0YVIik,ins,train
NR-MLi17Qw0,ins,train
ukAlr88uJKI,ins,train
rF4vrzXEgnE,ins,val
Qva0KIYYNR4,ins,train
Jb7bCRAgmKs,ins,train
4bFXNZP_Igk,ins,train
P49xqFQLUAk,ins,train
O3opCJ1uS0Y,ins,train
6ErzWKfdwAk,ins,train
rusR76XHvYk,ins,train
kWuFAdh3M0I,ins,train
Tl2CvOtnLVo,ins,train
qeuZQ0qkdNY,ins,train
FV9HYG3THmo,ins,train
gVCrlwm9Soc,ins,train
aJ_H5XBRM1I,ins,train
ugMzzHlCcno,ins,train
mQe4YUuMOhs,ins,train
CFR8_-tfSuA,ins,train
NzAyHwxv3KM,ins,train
rUE9lw4WjFM,ins,train
x5nM0KRpDqs,ins,train
RWccq2ZlFA0,ins,train
4wLRiiMeGgs,ins,train
J4Lqj2a9_6c,ins,train
gCgiOLK5heA,ins,train
mjbFIARPXR0,ins,train
C8ODkYqmwqA,ins,train
Rw1S6rZFLP4,ins,train
q6eTMXmMvpI,ins,train
HIpd-cxvLnk,ins,train
CpAqGn1wv9I,ins,test
3NsuJOjCQPY,ins,train
5Y15g9Yde58,ins,train
pcES0cDHnHU,ins,train
Q8vgM5X9-_s,ins,train
ALkyPRYBDHI,ins,train
GCdPE7Ipa5g,ins,train
unh5PDKB1Q8,ins,train
d6Dn6GjRR34,ins,train
af8Q4A5XPks,ins,train
MYZtavjXt0s,ins,train
1ZEBD-qV1zc,ins,val
ObFne0rQ4gk,ins,val
esTSSODN0Sw,ins,train
1Aqp-Xwh6VA,ins,train
B0LLhsroBdQ,ins,train
1ha26svJA6I,ins,train
W-8tGQjrYXU,ins,train
gcf0hkpR0q4,ins,train
u90E2sfXzsY,ins,train
tocbxt6ingY,ins,train
SJz83U8mhs8,ins,train
ci2CvWPyU08,ins,train
_4IhWNRqpJQ,ins,train
GeLmLyBf10c,ins,train
7dQlRx1dN0g,ins,train
i1k80qy-88Y,ins,train
HRhBfYmZ1lM,ins,train
2mWths2UyvU,ins,train
609I3qPlImc,ins,train
dayARjbXIYU,ins,train
oYL5k_Z535E,ins,train
scWstl567SA,ins,train
uANBcvbk11g,ins,train
v5MXim2c1yA,ins,train
s3t3AZOyz8o,ins,train
Ah5kVcL-y0w,ins,train
29B9l7jTFXw,ins,train
1-318kMHYi0,ins,train
UoMr7GlcEso,ins,val
WXbO2sesRiI,ins,train
jheh9_ENRL0,ins,train
LC9-muAELto,ins,train
-IJZ-JBppPs,ins,train
7vEZDhC_df4,ins,val
_EAhPXqVIgA,ins,train
lhjtfedqr8A,ins,train
8YnA9MlYgNM,ins,train
DlanTpi9YZk,ins,train
gC_voxV4TK8,ins,train
SCLBq1MESNw,ins,train
Gf-ss620loM,ins,train
-AtNJLqhV3w,ins,train
PuZUpecBTPc,ins,train
6h944TYWYT4,ins,train
awB8JBCP-4I,ins,train
f9THfR5OhGQ,ins,train
y_z2Cw_j0Ro,ins,train
hZ0egom7bkg,ins,train
XfZ05pEdkC8,ins,train
ZM9RtpYc_sY,ins,train
SecfDBpB4LY,ins,train
HjxVaFNSiw8,ins,val
0LR54Yj0D5Q,ins,train
_YJf8RHDTOY,ins,train
LlFOR3eFlV4,ins,train
DVGGvl6KLH0,ins,train
J28mm99TVWk,ins,train
q6hDvT04aqQ,ins,train
VYHhHuryk4s,ins,train
9sxcM1ZbIg0,ins,train
PtmCnoSGWIU,ins,train
Sj4A0P2-dDM,ins,train
dH8cyeF8q2A,ins,train
icqeLeGREyM,ins,train
JvhnS2-yVhI,ins,train
mk5KGTFvwRw,ins,train
A8E4Gw0jT9E,ins,train
cGjUCTt_0WY,ins,train
JLg2aPFbDe8,ins,train
IajTVYQUho4,ins,train
iJVl81TgG2c,ins,test
52jQUge00pQ,ins,train
fSxWCC98zN4,ins,test
nsH1MSYkRS8,ins,train
1pq48b6a-Qg,ins,train
4ImwwmMTuS8,ins,train
3aePB7pZU7A,ins,val
RDWDDPWDv9c,ins,train
I4bRwWYz-o0,ins,train
8kKzWFhEVz8,ins,test
cxoi0-NZ3mc,ins,train
5_92BCUHmGA,ins,train
J-Qa6pI8u4Q,ins,train
impSmyK8FsM,ins,train
hdQnAZJlhy0,ins,train
IzZpJElhHW8,ins,train
_2EdTdwmBPA,ins,train
jwCZMTMg7b8,ins,train
DhPf09HepCo,ins,test
6Pwiwg808KM,ins,train
Fp_AKse4VUQ,ins,train
ppzdq1ox0ZM,ins,train
0ZNdpa2RDDM,ins,train
qsdvlt3ohCE,ins,test
qKx-Gbh_dkE,ins,train
LCwcm44Fk9I,ins,train
SzNEcRjwSUY,ins,train
HIy4uQfI_nc,ins,train
MRrYDz9vnPE,ins,train
oHANWLfNeMk,ins,train
pk5H9ZM73I0,ins,val
CyK0DKnhouM,ins,train
obMIY3ZRlP0,ins,train
-F6hwEvo7Vs,ins,train
DdxB37Gr56s,ins,train
rVVFO3Jfsyo,ins,train
vVeGeCsNTAI,ins,val
KmFzBq_dXmo,ins,train
XVYvif4b0ms,ins,train
DRm0ep1Kbfg,ins,train
hAiud7_JtrM,ins,train
SW67LwSoSTU,ins,train
c-lM8_THuw0,ins,train
q0ScWERbS6o,ins,train
Tt8OXobcoJE,ins,train
v0YbG_WZjVQ,ins,train
kYnvSmX-3m4,ins,train
ERZgNVITEeE,ins,train
vckpqdlWK30,ins,train
pvudSa2ZkT0,ins,train
Ugr8YvGyf-s,ins,train
Q8Ll9mQNaI4,ins,test
5hmHRIuiUWg,ins,train
1rEcrJSCSIM,ins,train
EBARbFY_U8Q,ins,train
wlgyoBxhZyo,ins,train
CQuKGE0OhPQ,ins,train
G7ODzBcqbPY,ins,train
vwgACivz66E,ins,train
2CqEBeuSgYw,ins,train
VeueklBIv1w,ins,val
92v6S00mX_E,ins,train
dimYSkbGmPw,ins,train
MMeO8ZqeDwc,ins,train
YQiJoYGmM7s,ins,val
9N30zP5G2vE,ins,train
haz3_5LzpDQ,ins,train
lEvuCGAwgP4,ins,train
_EFWbJkhDmE,ins,train
FIv8i49Eh9Y,ins,train
t--1j0PAa5M,ins,train
V8gQIz26XRI,ins,train
-XuR2ejW4KQ,ins,test
08FE7s-T1x8,ins,train
b0R_w8ob8Ds,ins,train
zx8mlxbo3a4,ins,train
ZVHen2ixBCM,ins,train
BYmfQtArUbE,ins,train
pgxj13ZpTFU,ins,train
Yj8Uo6A3JTo,ins,train
OJDVkx9lhgY,ins,train
oDITiWfw1Uk,ins,train
n3eVs_lQn08,ins,train
49wpHLwUqQs,ins,train
THH1d-wy16M,ins,val
e4nFtmnUeI0,ins,train
ZMjjBw4bVCU,ins,train
W8McjJKAH2o,ins,val
ue9yiX0LwFY,ins,train
yebwK1ZKJ5o,ins,train
ULxUNIyM4xI,ins,train
k8oZC6ihe0w,ins,train
79Vyump-Zuk,ins,train
wVYEJbUSALo,ins,train
rNJm0AWo_Mw,ins,train
ClAzxPuFUnA,ins,train
MBmNKdcVt0Q,ins,train
nZ8o9w9lUVQ,ins,train
CLkSOaW5ZHw,ins,train
tOnZRxaheYs,ins,train
18mQNyvt-5k,ins,train
QppMjOY8lKI,ins,train
xnmXMy5XqhE,ins,train
OErqhYu5rOQ,ins,train
Rloh6PLRvEA,ins,train
dvr2ajSvHgA,ins,train
ZG92EzjwS0c,ins,train
NLfVfPE-7AU,ins,train
dEGkRvpEHQQ,ins,train
n988oRQcXc4,ins,val
xmsT4B0n3dE,ins,train
ao-__itnQXE,ins,train
3Y-62k1Q3Cw,ins,train
5GKk2El0d5E,ins,train
T5HrQoyFIJo,ins,train
34cARUBoHPc,ins,train
NIopeEennUM,ins,train
tFqZ0hDoXVo,ins,train
maYJX3yRRQI,ins,train
S16ARsChGKw,ins,train
-cocVdgc4SE,ins,train
-M8WlCLuT00,ins,train
ZVYszGvafo8,ins,train
d5SJdMS1EL4,ins,train
QldhqFJtf0Q,ins,train
-OFuGRmgORM,ins,train
wFcWPfNsX3A,ins,val
yFv9RyRn1FE,ins,train
ggVhRXwJw_w,ins,train
PNsv4C8fOxI,ins,train
4smeE9UeGWk,ins,train
GfX-1Vvdu3E,ins,train
C_sTsvdhEKw,ins,train
yyAaAbqEM9U,ins,train
JFNrrYHkKHA,ins,train
1bbjVaZhIq8,ins,train
YPel5OnFHto,ins,train
bvstO1n_IXk,ins,test
bY4wFC-VQeo,ins,test
mfBEdnZpCKE,ins,train
fwjPvLGlRRw,ins,train
OL_NaTHC3JE,ins,train
6GI99Iiz44I,ins,train
MQoVwG8-w5s,ins,train
050NaX0ReDg,ins,val
6wl9rdTcraU,ins,train
XCc4cyBsjXs,ins,train
JkAMJlJmzRk,ins,train
rpfzg8Dy-jE,ins,train
IplIh2zkvVk,ins,train
TwpaVyUAyrQ,ins,train
2ZCzbuLTgrw,ins,train
lOu1T-4BcaM,ins,train
hMzgDtUhLSE,ins,train
rCnplbBjTag,ins,train
ZMNluhdNQ4k,ins,train
Q0E6aJumK-4,ins,train
5gniKgbWugI,ins,train
IzzLokOjawM,ins,val
dab-9v-zj5g,ins,train
IpCZn6T6qZE,ins,train
wYzTrSnHS9A,ins,train
CiQn4BU81Rw,ins,train
VvWsDONvJwk,ins,train
Z6S0E_81FAw,ins,train
XkSrOHbPPX4,ins,train
lbUvkAQPSaQ,ins,train
N1uHbuOeNyY,ins,train
0zxFWJx4YIg,ins,test
zNHzmRbja4A,ins,train
YWgEoZ4nIuM,ins,train
xQgkO6UcIac,ins,train
zrdyKBTBEuA,ins,train
lUOm2yv4DIs,ins,train
WolmzKj_73I,ins,train
y8Eq0OIJwGs,ins,train
Z_kSNDSNcRA,ins,train
HE5XiI6oEhY,ins,train
ej8SKL0MyB8,ins,train
39vCWEfqSbA,ins,train
re_Avrs6cZY,ins,train
WbFaJxbcgVU,ins,train
qZC9wL2g-QI,ins,train
NEcd80G8_M0,ins,train
-zhpZas6SJA,ins,train
fcPugQdb5yU,ins,train
G7v-W9pxw3g,ins,train
38eQoeDxteM,ins,train
9AgR8XHyr24,ins,train
sxNu2VR2U1E,ins,train
F6deV5w2y2U,ins,train
H903Pold11I,ins,test
lgLI8AqYotM,ins,train
G6Fchs6ZHgc,ins,val
2gwc1G8h6vQ,ins,train
y9gdcZ3rk1U,ins,train
7NSapmIlFbk,ins,train
GaE40LcRVFc,ins,train
2FBP3qZKugg,ins,train
MvgvKPLAC14,ins,train
HLhS0HtP2bg,ins,train
EKji0bMJWZI,ins,val
FKYsEKd5m-w,ins,train
wXCbjqr7VBY,ins,train
VutD0piEOs4,ins,train
lz2BvVa52JI,ins,train
VinByJDj994,ins,train
Y_MM06wqBbA,ins,val
fzgof_kflIE,ins,train
uTE-7XOpHWI,ins,train
fXA9v0ocfps,ins,train
Bm-vHQIcqTA,ins,train
g4FraxWT8Zw,ins,train
7po05x2W118,ins,train
qN-H-plANL0,ins,train
f2I5vyUFmCE,ins,train
lpnuVacvruw,ins,train
xMU27Rmdwxs,ins,train
nSIHp-kILxQ,ins,train
JxyH-eM4Ex8,ins,train
WiX-10Ow1v0,ins,train
Z9xLnuH7v5c,ins,train
mIIR9vALz9s,ins,train
xB5gxq2FIb0,ins,train
wB0Fx6nACxA,ins,train
fWDI_XJTOeg,ins,train
tLIrB2T0gyQ,ins,train
XjdZnKjijXw,ins,train
cVFObDOv8GQ,ins,val
WZzxj1cddVc,ins,train
BXJSwpauGl8,ins,train
3BTxMWZlyfg,ins,train
3gOMk3UyOUM,ins,train
lPb42yVV4DU,ins,train
1Ktc73VP3bc,ins,train
31Y4yjlxhkk,ins,train
UiyEEvpCgr8,ins,train
pGI1T3Nupiw,ins,test
CGvgTEg1oA8,ins,train
68WPE3Ez3QA,ins,train
Xd3nr1CFE2E,ins,train
VESjLUVFwHM,ins,train
-kolHafchfw,ins,train
10l_IwV2hsc,ins,train
lwxECNkxp7c,ins,train
VUHfWuLCrMg,ins,train
8lgmQewOrFo,ins,train
JDMrQZi1v3s,ins,train
JWL9-3OtYOY,ins,val
Ioho4eJsl8Y,ins,train
PTDBXUkMWfw,ins,train
NYTA-W13eBE,ins,train
ATr3uWo1V8w,ins,train
16BTpVtSbyw,ins,train
cAEUu5fpvWI,ins,train
3kqEwwElVJ0,ins,train
O24ijfrEtJQ,ins,train
bK6pkwTTW7A,ins,train
M-k0FpnXW7o,ins,val
hAKsh3NUHqk,ins,train
Aj87_NMmJoE,ins,train
6Dzzlc423bI,ins,train
rtITSEiw3qw,ins,train
bMqwQWqdZJ8,ins,train
v3xAaszWUPg,ins,train
WIgFm1Ldjnk,ins,train
-hpbvSjpEiY,ins,train
QQkQ_r9IHs4,ins,train
9zuhOvx6cm8,ins,train
dLYg39kQQ6w,ins,train
NKyOm27yZNY,ins,val
JEciPrq_kFI,ins,train
IJG4C6hwEco,ins,train
GWOEFXCQErk,ins,train
66O0rolmXHo,ins,train
SjR7iiGrgbg,ins,train
XxdnCED-QZo,ins,train
L07vzMEpCjk,ins,train
5oxh6dWm9-c,ins,train
wGj2ix3DV5s,ins,train
VoZln6oD4BQ,ins,train
Vy4A8Rcvqgs,ins,train
6Fjjwd3xxBc,ins,train
Ko7dfCczkuc,ins,val
yZH-BasX3IE,ins,train
1nw4ao8jHks,ins,val
GmsmXTiTIIM,ins,train
jrrT5UkcaBs,ins,train
da1Ee52dRAU,ins,train
kHfU2Hin_M8,ins,train
L48gfehCp94,ins,train
O32Xf1fiSjU,ins,train
RKmhHU5MgQI,ins,train
5r-YvsQn2M8,ins,train
ODbaU2jLjlU,ins,train
oZw6Lk530E0,ins,train
8PVRf69bfrE,ins,val
WWCFi7c2G7I,ins,train
glNqZ8w4iy8,ins,train
zWRmXJnur9o,ins,train
lvDGfx0ILRI,ins,train
BhuiEYiS0so,ins,train
3u5tRDrm4vQ,ins,train
stAicIXWXz0,ins,train
YbhR8ne8mUg,ins,train
iz9b1AdNQKg,ins,train
YX8igLtF6W0,ins,train
SMqq4fHS-ek,ins,train
OlPplqwE0rg,ins,train
acYDEhMHp88,ins,train
OCC08IV6XYA,ins,train
_Ot--cpA4bY,ins,train
4BLLS-6GLkk,ins,train
CWiXPVlIbv4,ins,train
xHgZw2NnroY,ins,train
i7ow1CD1J9U,ins,train
H7swKJ8UUKo,ins,train
P3L944dj9sw,ins,test
fAaXq89d02Q,ins,train
O2tPkaUW93s,ins,train
o9Zw0ykH9lk,ins,train
IUuvpVgfWUQ,ins,train
LjEAh_EtjX8,ins,train
c_jsl22yxDg,ins,train
8hd_BBmCals,ins,train
tgrQ0xf84JM,ins,train
yrqCR4MlUCU,ins,train
wT7YPgFpbA8,ins,train
ES5BQR7ADl4,ins,train
0aoOTpkflo8,ins,train
hzADN9XeHA0,ins,train
qG367iR7BBo,ins,train
wAAIDrSQoJ8,ins,train
EKOUBbGsO5k,ins,train
dCCDasaIKUQ,ins,train
dkrznwvJNsg,ins,train
5Z-NeEBC53M,ins,test
08KXlG3cqsE,ins,train
UBAQfroTOZI,ins,train
nrsQwlxAiZU,ins,train
omQk5UYajwc,ins,train
_FO1N0wasOk,ins,train
XZy3jeTQCJ8,ins,train
bgqTlNEg7OQ,ins,train
YSR58Qt1Lgs,ins,train
iEoXBfyVsDI,ins,train
jgPvcHBW-e0,ins,train
JQhsbDp9QGU,ins,train
nMw3q_TgwDA,ins,train
sm0ZmynP-20,ins,train
dCcjzXBazfw,ins,train
zJu6za8K88M,ins,train
3pHRzddVvaA,ins,train
tVld8cnuOc0,ins,train
gf75BherMuQ,ins,train
RclqjiOiH5Y,ins,train
EmvKGkkGsf4,ins,train
d_tKEpojjA8,ins,train
IKPZoTMETt8,ins,train
NLoloXSa7mc,ins,train
dnH7SlfXMGM,ins,train
5j7VzwDwIbg,ins,train
bIczZ9I1vVI,ins,train
1pAuvN64OJY,ins,train
IKI65ef9agM,ins,train
lb3INtoHN1Y,ins,train
JtGOXL6hteg,ins,train
-DRXIjNewqM,ins,test
cwdtRrXfpg0,ins,train
QtJ9a1TrZY8,ins,train
JGapbGGnwkc,ins,val
ohMZu3lrXiM,ins,train
4OzHhMyDAQo,ins,train
52lWP4SNTZw,ins,train
3sDm7BvHGJM,ins,train
uZYaPqtjguY,ins,train
cGSyoyZ7Fhw,ins,train
kR8v-c_Feqo,ins,train
WqUTL0Cwp7E,ins,train
dp4xePv1YXw,ins,train
gVJnIpl40vs,ins,train
_jJP9E3FDOM,ins,train
H6JUnAwTLKQ,ins,train
pcFouu0J6EA,ins,train
5Y-Iyzf_-BI,ins,test
V1vEjveCVYI,ins,train
NePL2NVs7AA,ins,train
hNCPuQ0mlsE,ins,train
wHE7bP1HV2E,ins,train
r33uryvDXxY,ins,train
y-4MJOUhJGQ,ins,train
XVKMq5KwIf8,ins,val
ApxP96y_DIU,ins,train
z7EaZut-2Lg,ins,train
IfdpiThfOGc,ins,train
j8RSYWzO9Ac,ins,train
gG7ScvEmybM,ins,train
m6Puj9XxuGQ,ins,train
vF9Yj_gPTPI,ins,train
gmNoRpJTF4c,ins,train
zytRwVvuKPI,ins,test
Z4BReXq-ddw,ins,train
rQk8FnfeBgk,ins,train
edQJhPf28R0,ins,train
1_LamT1w6V8,ins,train
pv9d1wjPHrk,ins,train
WKEr6Njl7aM,ins,train
f0a5l2wdz44,ins,train
ZWiDstQ7wE4,ins,train
aYABVGs7VPg,ins,train
U-4hmXNauiw,ins,train
Z0FnJhRNX0A,ins,train
-S_tvuXjvDM,ins,train
cuO0Wl8_acM,ins,val
UGdWC8OWpD4,ins,train
M9l7qjCCUS0,ins,val
M7jTnC2O9sk,ins,train
bSkvXlO-lH0,ins,train
0HwfxR7V33E,ins,test
Mli-yDa9FhI,ins,train
GGuvxB9n0Uo,ins,train
hf0-PG50CAg,ins,train
c58INn3qS6I,ins,train
BgYDuPWcB2E,ins,train
QOwrM0CrQGU,ins,train
6n44vJ24nlE,ins,train
Z3vzLTljG-U,ins,test
hd7sjOEJ5_E,ins,train
3R1KfNn0FWk,ins,train
Yls-M_pMfUU,ins,train
LntUi1DeTF0,ins,train
s_w1dTtfbM4,ins,train
G0uOM8OSQec,ins,train
Fk9HmZZyDic,ins,train
21JT4CJOP-c,ins,train
kksYvL-yR6c,ins,train
XQni2AgKb_c,ins,train
Xb2ORvRN3JU,ins,train
TNmyS-veYmY,ins,train
hVcB2C5tE1w,ins,train
B2SfqrKW5aQ,ins,train
tb77uoKQZmo,ins,train
F5cprZIaMYY,ins,train
IS712L3mReQ,ins,val
Xg4r_F2Q4-c,ins,train
WGfSDzNYtNQ,ins,val
QiIj1ao0Sys,ins,train
WkX8tXbtAUA,ins,train
zSjRIOnVRvw,ins,train
nwRqN1jh-2w,ins,train
TAP0Hz5pJVI,ins,train
HPoIgUkIcps,ins,train
VLlFdIYdZ8g,ins,train
nL_3eiWorvQ,ins,train
4dHn451ceWM,ins,train
jNnIZSNeCX0,ins,train
4m3YATvLO38,ins,train
4RiADjwCiPI,ins,train
4jfiZF4AeyE,ins,train
wgruP4adweY,ins,train
00sxCZ5WPgY,ins,train
59_xpm8-PZc,ins,train
cnMCIa2a1WU,ins,train
1HN-XvgCRP8,ins,train
PHaImwZ3aUI,ins,train
osZaPwBrszc,ins,train
vKDjhe1Adoo,ins,train
YBz5GIGGKFk,ins,train
T6VAXRnCxuc,ins,train
E7QfdEddAEE,ins,test
7w34NSKLa0k,ins,train
8gNvCD_ciqQ,ins,train
R806S25Gh9Q,ins,train
besW7KjEShw,ins,train
0zFcI40cpBA,ins,train
Nsoqb49eR1U,ins,train
jClPJCE-lV8,ins,train
xm91VvgHVh8,ins,train
VsCttY-n3bM,ise,train
JD17pVnZ0ME,ise,train
e5B9JLt1kiw,ise,train
qq4-pXIbh9M,ise,train
tNVMBCy6DyU,ise,train
-xgEtbmKVHc,ise,train
ZAH-_wziROU,ise,train
IXuCXIgIuxw,ise,train
EYRa2c1mDGM,ise,train
Dkci6s1mTB0,ise,train
LC3Ywr13RwM,ise,train
O6O4DEHz0KE,ise,train
a3LVJqFKvLM,ise,val
SnHEKVvJRUI,ise,val
SvRDDu2cMxQ,ise,train
aYo_kBEOHSg,ise,train
pqbcE-DIMf8,ise,train
HqEi4TmsfJ8,ise,test
eJXB-zrdJwM,ise,train
30s9qY510dI,ise,train
cYq7VTEOsdI,ise,test
N7C1juEgTAc,ise,train
7BLYEtcb40w,ise,train
doPPx4a-1i8,ise,train
QE1MYsTkAjY,ise,train
mwhqKjyHT7o,ise,train
9K44pm3mffY,ise,train
QsV6X3GRmfk,ise,train
oIsqzBmw4AQ,ise,train
dB84Pz8sXZA,ise,train
ywhXkuhwl9E,ise,train
nW3YQkO12Sc,ise,val
JCW07ZmSAHs,ise,train
XSiP02MVpyM,ise,train
pFbduDmSy_k,ise,train
XCEmeGTGX-A,ise,train
_jpIi6zSgAM,ise,train
ErZupy18nww,ise,train
4BWrX60gG-Q,ise,train
3xgHMnsM-2g,ise,train
ykvvdkKxIMQ,ise,train
kqgs2GPdnVA,ise,train
6wEL120Npls,ise,test
28vtYX-2jrs,ise,val
SoKdbIG6m2E,ise,train
pD3Fv9XDoCE,ise,train
HzBsJb_5TmI,ise,test
MOC2uY9wMHY,ise,train
4GGWpVMK8o0,ise,train
LNy4JS9jxbc,ise,test
EROVRGdyXNo,ise,train
Y44wPZH-NqE,ise,train
